"","1.1.By","1.1.Bz","1.1.pa","1.2.Bx","1.2.Bz","1.2.pa","1.3.Bx","1.3.By","1.3.Bz","1.3.pa","10.1.Bx","10.1.By","10.1.Bz","10.1.pa","10.2.Bx","10.2.By","10.2.Bz","10.2.pa","11.1.Bx","11.1.By","11.1.Bz","11.1.pa","11.2.Bx","11.2.By","11.2.Bz","11.2.pa","12.1.Bx","12.1.By","12.1.Bz","12.1.pa","12.2.Bx","12.2.Bz","12.2.pa","12.3.Bx","12.3.By","12.3.Bz","12.3.PA","13.1.Bx","14.1.Bx","14.1.By","14.1.Bz","14.1.pa","15.1.Bx","15.1.Bz","15.1.pa","15.2.Bx","15.2.By","15.2.Bz","15.2.pa","15.3.Bx","15.3.By","15.3.pa","16.1.Bx","16.1.By","16.1.Bz","16.1.pa","16.2.Bx","16.2.By","16.2.Bz","16.2.pa","16.3.Bx","16.3.By","16.3.Bz","16.3.pa","17.1.Bx","17.1.By","17.1.Bz","17.1.pa","17.2.Bx","17.2.By","17.2.Bz","17.2.pa","17.3.By","17.3.Bz","17.3.pa","18.1.Bx","18.1.By","18.1.Bz","18.1.pa","18.2.Bx","18.2.Bz","18.3.Bx","18.3.By","19.1.Bx","19.1.By","19.1.Bz","19.1.pa","19.2.Bx","19.2.By","19.2.Bz","19.2.pa","19.3.By","19.3.Bz","20.1.Bx","20.1.By","20.1.Bz","20.1.pa","20.2.Bx","20.2.Bz","20.2.pa","20.3.Bx","20.3.By","20.3.Bz","20.3.pa","22.2.Bx","22.2.pa","22.3.Bx","22.3.By","22.3.Bz","22.3.pa","3.1.Bx","3.1.By","3.1.Bz","3.1.pa","3.2.Bx","3.2.By","3.2.pa","3.3.Bx","3.3.By","3.3.Bz","3.3.pa","4.1.Bx","4.1.By","4.1.Bz","4.1.pa","4.2.Bx","4.2.By","4.2.Bz","4.2.pa","4.3.Bx","4.3.By","4.3.pa","5.1.Bx","5.1.By","5.1.Bz","5.1.pa","5.2.Bx","5.2.Bz","5.3.Bx","5.3.By","5.3.Bz","5.3.pa","6.1.Bx","6.1.By","6.1.Bz","6.1.pa","6.2.Bx","6.2.Bz","6.2.pa","6.3.Bx","6.3.By","6.3.Bz","6.3.pa","7.1.Bx","7.1.pa","8.1.Bx","8.1.By","8.1.Bz","8.1.pa","8.2.By","8.3.Bx","8.3.By","8.3.Bz","8.3.pa","9.1.Bz","9.1.pa","9.2.Bx","9.2.By","9.2.Bz","9.2.pa","23.1.Bx","23.1.By","23.1.Bz","23.1.PA","23.2.Bx","23.2.By","23.2.Bz","23.2.PA","24.1.Bx","24.1.By","24.1.PA","24.2.Bx","24.2.By","24.2.Bz","24.2.PA","25.1.Bx","25.1.Bz","25.1.PA","25.2.By","25.2.Bz","25.2.PA","26.1.Bx","26.1.By","26.1.Bz","26.1.PA","26.2.By","26.2.Bz","26.2.PA","27.1.Bx","27.1.By","27.1.Bz","27.1.PA","27.2.Bx","27.2.By","27.2.Bz","27.2.PA","28.1.Bx","28.1.By","28.1.PA","28.2.Bx","28.2.By","28.2.Bz","28.2.PA","29.1.Bx","29.1.By","29.1.Bz","29.1.PA","30.1.Bx","30.1.By","30.1.Bz","30.1.PA","30.2.Bx","30.2.By","30.2.Bz","30.2.PA","31.1.Bx","31.1.By","31.1.Bz","31.1.PA","32.1.Bx","32.1.Bz","32.1.PA","33.1.Bx","33.1.By","33.1.Bz","33.1.PA","33.2.Bx","33.2.By","33.2.Bz","34.1.Bx","34.1.By","34.1.Bz","34.1.PA","34.2.Bx","34.2.By","34.2.Bz","34.2.PA","35.1.Bx","35.1.By","35.1.Bz","35.1.PA","35.2.Bx","35.2.By","35.2.Bz","35.2.PA","36.1.Bx","36.1.By","36.1.Bz","36.1.PA","36.2.Bx","36.2.By","36.2.Bz","36.2.PA","13.1.pa","17.3.Bx","18.3.Bz","22.2.Bz","4.3.Bz","6.2.By","7.1.Bz","25.2.Bx","28.1.Bz","7.1.By","32.1.By","18.2.By","24.1.Bz","15.3.Bz","13.1.By","19.3.pa","25.1.By","33.2.PA","3.2.Bz","22.2.By","26.2.Bx","20.2.By","18.3.pa"
"Abiotrophia",1.97498131251493,3.37731909989597,2.01284309569809,1.58210505972814,2.47772241562507,5.06564382771487,-2.16013576436504,-0.150354800766737,-0.699553607610287,0.117790709597998,-2.37847565771073,-2.81154973467772,-0.279151831713878,-2.36939537874999,-1.95451414143554,2.75780187238125,-2.16939082947242,-1.43057810088725,-2.44385849116523,-2.55313350779945,0.1340328785651,5.01458241685669,0.0570601128224171,-1.51677206647712,-1.70453368003548,2.89025816611471,1.50883557899478,1.00503928998024,-2.14051988556277,1.38797929058256,0.753524266209999,-0.221467018421991,1.13712138043106,0.41578549351982,-1.54207200616366,-0.143361082590418,0.132367185193418,-2.56522687726146,0.305469818347176,0.393379087754944,1.25528201686412,1.0669032194809,1.02982444995162,4.65271730729389,3.90451702552671,-2.11075031820603,-1.97083785902673,-1.60142262251472,1.58198037990367,0.459087445122968,-0.125832389070001,-0.500619662845573,0.405461319278886,-2.69480852081705,-2.10169176616764,-0.602693100792483,1.84553282305152,0.2449774839531,1.59076107414931,3.35608900318738,0.0377081166902538,2.2631557871507,1.32295661887852,0.99817889682597,-2.83640211187216,-2.67390443496107,-2.76519398672605,-2.47207287898671,-2.79932039330104,-3.05603496125479,-2.7225481193145,-0.243613236195791,0.0321362339098954,-1.09506710284898,-2.58253168804438,2.56671734826341,1.5237809233233,-0.511661607686467,2.84207389053281,2.14455207581178,1.19820753637046,-2.95886693611966,-1.17260502963914,-2.86811287896373,-0.960274418250388,-2.89512241562871,0.965922388618803,-2.98389024954496,-3.014437134618,-2.86263443745409,-2.47075945004976,-1.9206454930162,-2.14928235848214,-0.874284753335471,1.92263682342502,-2.13618105320077,1.06565487554833,2.92275398947532,-0.994143057935538,0.857728129704755,0.791932853061871,-2.91877327045082,0.932709460173867,1.22576755794705,1.5389518294461,1.62246317776378,-0.815690047942794,-1.8697374517176,1.22581295589677,1.69893898842452,0.844651113196945,-3.0091417340961,-0.0554722539421328,-3.06735808155506,-0.101274396273867,-2.09677617177842,-1.54020835225783,0.379947556238819,-2.57374560738454,-2.90148686899,-1.15680271036126,-0.974884150748138,-2.86405135095637,-1.17609181752896,0.0043192102635059,-1.92887019821913,-2.77217509563579,-2.69153330398997,0.937768487541124,-0.0683848635124642,-0.531025022204662,-2.16612126931459,-2.58181383662542,0.89290793312415,-2.12584550022146,0.120587490488419,-2.54634117271316,-1.50213218121592,-2.77816642019589,-0.892073151621461,-2.6795838263948,-2.38832601797431,-2.97881796835458,-2.29119464461355,-2.66602605240403,-1.87485066829907,-2.85488761647463,2.91883475577642,-0.869961708952359,-2.26084606375088,-1.60964121814912,-2.50266902155502,1.42105533052405,1.79276992508242,1.71292443338372,-1.90847691453518,-2.47636995362189,-2.23417491165608,-2.62889400491327,-2.78674225489892,-2.63322232402862,-2.59552947753586,-2.58453569851262,-2.44397759599877,-2.65555085761535,-2.54871318473769,-1.87546998935117,-1.9486981032073,-1.68496816432404,-2.81142335857681,-2.7478205570631,-0.956036521788802,-1.83645093102387,-2.28937858221426,-2.37170964746434,2.70078815895793,2.3614317930911,3.3840176696628,-2.04379155896512,-0.90050071496907,2.09917834300906,-2.16230336862927,-0.0571557301922836,0.757832135263163,-2.14477594394386,-0.0926564398461303,2.46838486729888,1.92734113273943,1.04427871648626,2.9036161093478,2.44726218989238,-2.01073869284853,-2.61278172362611,-2.80807422060857,-2.03112385242975,-1.82864507352324,-2.79183915784017,-2.48556316347713,-1.8021774126309,-1.82786493612715,-1.79933630740452,-1.92892766203878,-1.8191866667692,-1.78521132171617,-2.15588785433315,-1.77521890018774,-0.917950289062666,-1.61847551959227,2.0524580644215,-1.60617184826405,-1.91643513433602,-2.79850827988771,-2.06282812237704,-2.1741868491736,-2.26756330113304,-2.45404816541366,-2.53204015398733,-0.0736526108486115,0.0300737959256383,-2.43924356460924,0.841405597519551,-2.34376934273695,-2.66855501133219,-0.0611336671166021,0.137224369281706,-1.3502001794209,-2.6153903085479,2.30878630806785,3.95080815380234,-2.33660779505424,-2.28886400648987,-0.217285796126674,-2.05134880742194,-2.71103290330166,-2.47049950810016,-1.14194925520491,-2.0216456122193,-1.59366561690408,-2.57186174035252,1.62437091565748,-0.0691935180533456,0.188045179515614,0.0526070140853647,1.31290564747242,-1.7267477207341,-2.72415954430672,-2.69306020005342,0.496856425429171,-0.0577201402361536,-2.28217961424081,2.06301926930703,-1.73560821472861,-0.10143292180032,-1.39535343435368,0.738208287759319,2.27286733723077,2.11100106588174,2.68364008849844,2.17484983222905,3.89078469158432,-0.0483591056204613,-2.93349014287218,2.29786926951608,-1.90844397184466,0.111245933629924,-2.47277323873056,-0.00805985093674355,-1.3461456092952,-1.7745338304396,1.25385244272124,2.73808553876699,-0.638721854218282,-0.149792027420781,-0.477046343230932,-0.234829473782296,-0.63935350429233,-0.0241795528102307,-0.0369541143063714,-0.00805985093674355,-0.00805985093674355,-0.00805985093674355,-0.0348340962041161,-0.00805985093674355,0,0,-0.00805985093674355
"Acholeplasma",-2.32908378068923,-0.511094039893039,-1.35445273428839,-0.800522740939444,-0.355490928431144,-2.1392486824898,-2.16013576436504,-2.92294352300652,-0.363081370989074,-2.65479801264178,-0.299034116030899,-0.172492405062457,-1.66544619283377,-1.67624819819004,-2.64766132199549,0.264596419778559,1.8009010840797,1.91932598638735,-2.44385849116523,-2.55313350779945,-2.16855221442895,-2.10343378760864,-2.71552860941736,-2.90306642759701,-2.39768086059543,-2.23370581328855,-2.22883403928859,-2.32716522019496,-2.14051988556277,-2.34969032770081,-2.42452956413795,-2.52405211141604,-2.44639755802505,-2.6752569598385,-2.2352191867236,-2.44594617558446,-2.17021790780063,-2.56522687726146,-2.17943683144082,-2.24567824186031,-2.61591899404377,-2.11115061086705,-2.60776170977477,-2.24700579999098,-2.90009749453591,-2.11075031820603,-1.97083785902673,-2.29456980307466,-3.1716098112027,-2.53664482843102,-2.20527393074984,-1.88691402396546,-2.59027095427511,-2.69480852081705,-2.79483894672758,-2.39445257002054,-2.31335026030816,-2.64539427394306,-2.840055724694,-2.06444599608491,-2.73488060554953,-2.09355303953889,-2.66602742768575,-2.63940726290042,-2.83640211187216,-2.67390443496107,-2.76519398672605,-2.47207287898671,-2.79932039330104,-3.05603496125479,-2.7225481193145,-2.72851988598379,-3.05890621944842,-2.48136146396887,-2.58253168804438,-2.45716317258287,-2.8329279033663,-2.99656825747447,-2.77105421585526,-2.18618126447456,-1.60515284453608,-2.95886693611966,-2.96436449886719,-2.86811287896373,-3.26285951124443,-2.89512241562871,0.465147100706313,-2.98389024954496,-3.014437134618,-2.86263443745409,-2.47075945004976,-1.9206454930162,-2.14928235848214,2.53796246451327,-1.74092482270463,5.42598057802488,-2.02538757780999,0.31478724693009,2.95710066064589,-2.77985803002163,2.12895616517498,3.67427126369162,-0.202270472665118,-2.90136682709804,-1.35141992845006,-0.942486179697756,-0.815690047942794,-2.56288463227754,-2.68621004953137,-2.45994409493515,1.89447323769562,2.02781086831753,-0.0554722539421328,0.190738456466421,-0.457949340212599,2.63942227661607,1.0247410052037,0.454055528392541,2.86433370153865,-2.90148686899,1.09448908824524,-2.76664361997619,-2.86405135095637,-2.56238617864886,-2.07512233141633,-2.62201737877907,-2.77217509563579,-1.99838612343003,-1.95260327035504,-2.55329151330046,-2.32278449143272,-2.16612126931459,-2.58181383662542,-2.36518860489733,-2.12584550022146,-2.51846983912684,-2.54634117271316,-1.50213218121592,-2.77816642019589,-2.27836751274135,-2.6795838263948,-2.38832601797431,1.04653372238057,3.88674946943705,1.5236286896224,-1.87485066829907,-2.16174043591468,-1.74460433833565,-1.15764378140414,-2.26084606375088,-2.30278839870906,-2.50266902155502,-1.9801420511381,-2.97791469938325,-2.56374168563234,-2.60162409509512,-2.47636995362189,-2.23417491165608,-2.62889400491327,-2.78674225489892,-2.63322232402862,-2.59552947753586,-2.58453569851262,-2.44397759599877,-2.65555085761535,-2.54871318473769,-1.87546998935117,-1.9486981032073,-2.37811534488398,-2.81142335857681,-2.7478205570631,-2.74779599101686,-2.52959811158382,-2.28937858221426,-2.37170964746434,-2.65579811571408,-2.59439526451016,-2.3197648049934,-2.04379155896512,-2.69226018419713,-2.14931689904029,-2.16230336862927,-2.35974082318633,-2.01475658697662,-2.14477594394386,-2.17209798152597,-2.13678531868922,-2.29216657243667,-2.98107297424889,-2.57702281399419,-2.28893625850211,-2.01073869284853,-2.61278172362611,-2.80807422060857,-2.03112385242975,-2.52179225408318,-2.79183915784017,-2.48556316347713,-1.8021774126309,-1.82786493612715,-1.79933630740452,-1.92892766203878,-1.8191866667692,-1.78521132171617,-2.15588785433315,-1.77521890018774,-2.30424465018256,-1.61847551959227,-1.63642138969243,-1.60617184826405,-1.91643513433602,0.197223993666282,-2.06282812237704,-0.382427379945548,-2.96071048169299,-2.45404816541366,-2.53204015398733,-2.15309415252845,-2.60898353368962,-2.43924356460924,-2.98723579896954,-2.34376934273695,-2.66855501133219,-0.0611336671166021,-2.95381808407661,-1.3502001794209,-2.6153903085479,-2.66102699150815,-1.93529587764781,-2.33660779505424,-2.28886400648987,-1.60358015724657,-2.05134880742194,-2.71103290330166,-2.47049950810016,-2.5282436163248,-2.0216456122193,-1.59366561690408,-2.57186174035252,-2.7576557190164,-0.0691935180533456,-2.9029972738427,-2.58645031552989,-2.93558959457694,-1.7267477207341,-2.72415954430672,-2.69306020005342,-2.68119740491878,-2.83030886247593,-2.28217961424081,-2.39132802694647,-1.73560821472861,-0.10143292180032,-2.08850061491363,-2.25752398579467,-2.44563153406433,-2.43229371638826,-2.21419971145247,-2.20717680244483,-2.61947364893883,-0.0483591056204613,-2.93349014287218,-2.81411851884046,-1.90844397184466,-0.581901246930021,-2.47277323873056,-0.00805985093674355,-1.3461456092952,-1.7745338304396,-2.4350270113927,-2.43239845627116,-0.127896230452291,-0.149792027420781,-0.477046343230932,-0.234829473782296,-0.63935350429233,-0.0241795528102307,-0.0369541143063714,-0.00805985093674355,-0.00805985093674355,-0.00805985093674355,-0.0348340962041161,-0.00805985093674355,0,0,-0.00805985093674355
"Acinetobacter",-0.53732431146118,-2.99600068968104,-1.35445273428839,-1.89913502960755,-0.0190186918099313,-0.347489213261747,-0.773841403245147,-2.92294352300652,-2.30899152004439,-1.96165083208184,4.99803246861549,3.01739588293249,3.57099576999618,4.28989854093365,4.20034395258088,4.4928889545104,4.35710403009837,4.12044161921654,4.77138148756487,4.28205107834786,4.15580674795237,2.73284811934284,5.3040841849829,3.86081848096542,5.1045056260075,4.44589337255583,4.32794431686945,2.19462335685408,5.61994714365065,2.27528248558347,4.66387921453745,3.41084208420355,1.77311014715106,0.41578549351982,-0.155777645043767,2.15922401040363,-0.783923546680737,4.37208720396223,3.78156850818245,5.15310803355963,3.18317366041676,5.01171604773204,1.99740847621332,2.68024788516622,4.06781170726597,5.67746123964105,3.62014912148413,4.16062876026546,4.59311073356878,-0.457203286751187,0.279632719038163,1.0034577339307,3.13982882869847,-1.30851415969716,-2.10169176616764,0.601279703533453,2.92309170252179,2.67272571990115,3.38252054337736,-1.37129881552496,0.523215932471955,1.16454349848259,-2.66602742768575,0.53864656744753,-1.04464264264411,-1.98075725440113,-2.76519398672605,0.786023659034774,-1.41302603218115,-1.26427549202674,-2.7225481193145,0.672677495678364,-0.419848889833162,-1.09506710284898,-0.279946595050337,-2.45716317258287,-2.8329279033663,-0.223979535234686,-2.77105421585526,0.452876065140703,-2.29830002509602,-0.879425394439823,-1.17260502963914,-1.07635340973567,-1.1834179695646,-1.50882805450882,-1.14429081172779,-0.344832919929703,-1.62814277349811,-0.0900457152143073,-0.678999980821701,4.47628416219995,3.14903500806589,-1.27974986144363,-2.43407200326458,-2.13618105320077,-2.71853475836993,-0.532510613457113,-2.78590252716359,-0.700416488341795,-2.46616368495961,-1.53247890933093,-1.30088276133323,-1.51507246597815,-2.73771428956995,-2.32878054081765,5.19557712646137,2.13759573351487,-2.68621004953137,-0.668184625707094,-2.19987132452648,-2.31599455353616,-2.00138240299745,-3.06735808155506,1.25970215686173,0.542281157836834,-0.84706117169789,-2.87814898178266,-0.781986138156486,-2.20833968843005,-0.240511978487101,-1.3803492588563,-2.86405135095637,-1.86923899808891,1.25708217875887,-0.137110728991071,-2.77217509563579,0.081055418249808,-1.95260327035504,0.778912996874739,-1.62963731087277,-1.47297408875465,1.00170510183069,-1.67204142433739,1.33989040257827,-1.82532265856689,-2.54634117271316,4.31497897874728,-0.293259770407889,-2.27836751274135,-0.376998733400753,3.59812598731012,0.112224485003738,1.58000636629434,0.799709850395699,-2.56799784885902,0.671472908141532,-1.0514571577757,-0.310345921016936,-2.26084606375088,1.43488121957431,-0.71090955232696,-0.188382581910048,4.251924078768,3.32236234581782,3.84726529905173,4.30127664001323,2.55331683112596,2.20738790203821,3.99771480773872,0.767975057633538,0.0435278520793962,-1.19824133739273,1.13954134245734,5.57662337876859,2.79839434597978,6.98474536955001,7.78138798990943,6.19470175028025,4.02805307965204,-2.7478205570631,-0.668354449337021,1.10798804814257,-2.28937858221426,2.34678922383076,-0.17089146592608,1.14327435377321,-0.0171797119993571,-0.657497197845228,-2.69226018419713,-2.14931689904029,-1.46915618806933,0.530630934709836,0.0646849547032176,-2.14477594394386,-2.17209798152597,-2.13678531868922,-2.29216657243667,0.484662928550836,1.00649612446192,1.77150675204431,-1.31759151228858,-2.61278172362611,1.69173544972169,-2.03112385242975,0.117265075532078,-0.712397616160336,2.11960702251097,-1.8021774126309,1.06250682176901,-1.79933630740452,1.06680461151521,3.17802560699492,1.10516043617999,-2.15588785433315,-1.77521890018774,-2.30424465018256,-0.23218115847238,-1.63642138969243,2.95817634320379,3.58889640159634,1.07269273102018,1.46353240223912,-0.382427379945548,-2.96071048169299,-2.45404816541366,-1.83889297342739,-0.0736526108486115,-1.91583635312967,-2.43924356460924,-0.907794257289708,-0.264327801057114,-2.66855501133219,-0.0611336671166021,-0.468911434288609,-1.3502001794209,-2.6153903085479,0.430015461850165,3.3428187815827,-2.33660779505424,-0.209422464810035,-1.60358015724657,0.944383466132048,-1.32473854218177,-2.47049950810016,-2.5282436163248,-2.0216456122193,2.76304320978551,3.83171245758229,0.980013899266968,-0.0691935180533456,-0.418090624054702,-2.58645031552989,0.647929343879166,-1.7267477207341,-0.421574451312669,0.77267570274631,1.05647221336459,-0.527723769481889,3.51083399414333,-2.39132802694647,-1.04246103416866,-0.10143292180032,2.1011541271128,1.93213075623175,-1.05933717294444,-2.43229371638826,-1.52105253089253,-2.20717680244483,1.11819596934454,-0.0483591056204613,0.650028795583935,-1.02235904961241,3.26204002319349,6.77820272605913,-2.47277323873056,-0.00805985093674355,5.92347114031297,2.74725474660944,5.49301858948208,-0.640638987043109,-2.43048132344634,-0.149792027420781,6.22491402277161,-0.234829473782296,6.49633384273581,-0.0241795528102307,-0.0369541143063714,-0.00805985093674355,0.685087329623202,-0.00805985093674355,-0.0348340962041161,-0.00805985093674355,0,0,-0.00805985093674355
"Actinobacillus",-0.942789419569344,-1.60970632856115,-1.35445273428839,-3.28542939072744,-2.65807602142519,-2.1392486824898,-2.85328294492498,-0.843501981326682,-2.30899152004439,-2.65479801264178,-2.37847565771073,-2.81154973467772,-0.972299012273824,-2.36939537874999,-2.64766132199549,-2.73113585377543,-2.16939082947242,-1.43057810088725,-2.44385849116523,0.0859238218158129,-1.475405033869,0.199151305385405,-2.71552860941736,-2.90306642759701,-0.605921391367374,-1.54055863272861,-2.22883403928859,-0.535405750966906,-2.14051988556277,-2.34969032770081,-2.42452956413795,-1.13775775029615,-2.44639755802505,-2.6752569598385,-2.2352191867236,-1.75279899502452,-2.17021790780063,-2.56522687726146,-2.17943683144082,-2.24567824186031,-1.92277181348382,-2.11115061086705,-2.60776170977477,-2.24700579999098,-2.20695031397597,-2.11075031820603,-1.97083785902673,-1.60142262251472,-3.1716098112027,-2.53664482843102,-2.20527393074984,-1.88691402396546,-1.89712377371516,-2.69480852081705,-2.10169176616764,-2.39445257002054,-2.31335026030816,-2.64539427394306,-2.14690854413406,-2.06444599608491,-2.73488060554953,-2.09355303953889,-2.66602742768575,-2.63940726290042,-2.83640211187216,-2.67390443496107,-2.76519398672605,-1.77892569842676,-2.79932039330104,-3.05603496125479,-2.7225481193145,-2.72851988598379,-3.05890621944842,-2.48136146396887,-2.58253168804438,-3.15031035314281,-2.8329279033663,-2.99656825747447,-2.77105421585526,-1.49303408391461,-2.29830002509602,-2.95886693611966,-2.27121731830725,-2.86811287896373,-3.26285951124443,-2.89512241562871,-3.22373235340762,-2.98389024954496,-3.014437134618,-2.86263443745409,-2.47075945004976,-1.22749831245625,-2.14928235848214,-2.66604422256353,-3.12721918382452,-2.13618105320077,-2.71853475836993,-1.63112290212522,-2.78590252716359,-2.08671084946169,-1.07986932383972,-0.146184548211038,-1.70634786944139,-2.90136682709804,-2.73771428956995,-3.02192772137759,-0.815690047942794,-2.56288463227754,-2.68621004953137,-2.45994409493515,-2.89301850508642,-2.31599455353616,-2.69452958355739,-3.06735808155506,-3.09700666982786,-2.78992335233837,-2.92650271337773,-2.87814898178266,-2.57374560738454,-2.90148686899,-2.54309707148115,-2.76664361997619,-2.86405135095637,-1.86923899808891,-2.07512233141633,-1.92887019821913,-2.77217509563579,-2.69153330398997,-1.95260327035504,-2.55329151330046,-2.32278449143272,-2.16612126931459,-1.88866665606548,-0.978894243777441,-2.12584550022146,-2.51846983912684,-2.54634117271316,-1.50213218121592,-2.77816642019589,-2.27836751274135,-2.6795838263948,-2.38832601797431,-2.97881796835458,-2.29119464461355,-1.27973169128414,-2.56799784885902,-2.85488761647463,-1.74460433833565,-2.25625607007225,-2.26084606375088,-2.30278839870906,-2.50266902155502,-1.9801420511381,-2.97791469938325,-1.87059450507239,-2.60162409509512,-2.47636995362189,-2.23417491165608,-2.62889400491327,-2.09359507433898,-2.63322232402862,-2.59552947753586,-2.58453569851262,-2.44397759599877,-2.65555085761535,-2.54871318473769,-1.18232280879123,-1.25555092264736,-2.37811534488398,-2.81142335857681,-2.7478205570631,-2.05464881045691,-2.52959811158382,-2.28937858221426,-2.37170964746434,-0.576356574034245,-0.514953722830325,-2.3197648049934,0.59526577065014,-2.69226018419713,-0.357557429812239,-2.16230336862927,-2.35974082318633,-2.01475658697662,-0.35301647471581,-2.17209798152597,-2.13678531868922,-1.59901939187673,-2.98107297424889,-2.57702281399419,-1.59578907794217,-2.01073869284853,-2.61278172362611,-2.80807422060857,-2.03112385242975,-2.52179225408318,-2.79183915784017,-2.48556316347713,-1.8021774126309,-1.82786493612715,-1.79933630740452,-1.92892766203878,-1.8191866667692,-1.78521132171617,-0.769593493213262,1.40283493016021,-2.30424465018256,-0.925328339032325,-0.250127028572542,0.473269693415785,0.163006407343815,0.292534173470607,4.87836193269133,-2.1741868491736,-2.96071048169299,-2.45404816541366,-2.53204015398733,-2.15309415252845,-2.60898353368962,-1.7460963840493,-2.98723579896954,-2.34376934273695,-2.66855501133219,-0.0611336671166021,-2.95381808407661,-0.657052998860952,-1.22909594742801,-1.27473263038826,-1.24214869708787,-2.33660779505424,-2.28886400648987,-1.60358015724657,2.30536001926765,2.95884801967886,-2.47049950810016,2.5716228114994,-2.0216456122193,-1.59366561690408,-2.57186174035252,-1.37136135789651,-0.0691935180533456,-2.9029972738427,-2.58645031552989,-2.93558959457694,0.0650117484939594,-2.72415954430672,-2.69306020005342,-2.68119740491878,-2.13716168191599,-2.28217961424081,-2.39132802694647,-1.73560821472861,-0.10143292180032,-2.08850061491363,-2.25752398579467,-1.75248435350438,0.206763613226997,0.0883853815415709,0.565411919794949,1.96549382973174,-0.0483591056204613,0.650028795583935,-2.81411851884046,-1.90844397184466,-0.581901246930021,-2.47277323873056,-0.00805985093674355,-1.3461456092952,-1.7745338304396,-2.4350270113927,-2.43239845627116,-2.43048132344634,-0.149792027420781,-0.477046343230932,-0.234829473782296,-0.63935350429233,-0.0241795528102307,-0.0369541143063714,-0.00805985093674355,-0.00805985093674355,-0.00805985093674355,-0.0348340962041161,-0.00805985093674355,0,0,-0.00805985093674355
